starttime	seconds	ctime	dtime	ttime	wait
Mon Nov 21 18:58:58 2022	1669075138	0	48158	48158	1542
Mon Nov 21 18:57:59 2022	1669075079	0	48224	48224	2255
Mon Nov 21 18:58:40 2022	1669075120	0	48457	48457	698
Mon Nov 21 18:58:04 2022	1669075084	0	48626	48626	3298
Mon Nov 21 18:58:37 2022	1669075117	0	48773	48773	858
Mon Nov 21 18:58:10 2022	1669075090	0	48812	48812	2358
Mon Nov 21 18:57:09 2022	1669075029	381	48517	48898	1951
Mon Nov 21 18:59:03 2022	1669075143	0	49069	49069	458
Mon Nov 21 18:57:09 2022	1669075029	166	48941	49108	23507
Mon Nov 21 18:57:09 2022	1669075029	290	48893	49184	17354
Mon Nov 21 18:57:09 2022	1669075029	387	49081	49469	13384
Mon Nov 21 18:57:09 2022	1669075029	99	49426	49525	9394
Mon Nov 21 18:58:21 2022	1669075101	0	49823	49823	677
Mon Nov 21 18:57:09 2022	1669075029	170	49880	50050	11347
Mon Nov 21 18:58:02 2022	1669075082	0	50471	50471	3448
Mon Nov 21 18:57:09 2022	1669075029	77	50462	50539	18670
Mon Nov 21 18:58:09 2022	1669075089	0	50691	50691	1607
Mon Nov 21 18:57:09 2022	1669075029	87	50619	50706	16878
Mon Nov 21 18:58:49 2022	1669075129	0	50762	50762	466
Mon Nov 21 18:58:47 2022	1669075127	0	50911	50911	613
Mon Nov 21 18:57:34 2022	1669075054	0	50980	50980	1482
Mon Nov 21 18:58:25 2022	1669075105	0	51212	51212	565
Mon Nov 21 18:58:16 2022	1669075096	0	51288	51288	1125
Mon Nov 21 18:57:09 2022	1669075029	184	51235	51419	24665
Mon Nov 21 18:58:09 2022	1669075089	0	52062	52062	855
Mon Nov 21 18:57:09 2022	1669075029	77	52101	52177	16614
Mon Nov 21 18:57:09 2022	1669075029	79	52538	52617	13087
Mon Nov 21 18:58:20 2022	1669075100	0	53557	53557	758
Mon Nov 21 18:58:12 2022	1669075092	0	54222	54222	1508
Mon Nov 21 18:58:23 2022	1669075103	0	54252	54252	426
Mon Nov 21 18:57:09 2022	1669075029	86	54466	54552	12243
Mon Nov 21 18:57:09 2022	1669075029	384	54268	54652	17822
Mon Nov 21 18:57:09 2022	1669075029	381	54429	54810	11223
Mon Nov 21 18:57:09 2022	1669075029	66	55106	55171	5040
Mon Nov 21 18:57:09 2022	1669075029	173	55128	55301	19644
Mon Nov 21 18:58:04 2022	1669075084	0	56039	56039	3003
Mon Nov 21 18:57:47 2022	1669075067	0	56101	56101	512
Mon Nov 21 18:58:10 2022	1669075090	0	56749	56749	2269
Mon Nov 21 18:57:09 2022	1669075029	74	57036	57110	5836
Mon Nov 21 18:57:09 2022	1669075029	384	56787	57171	16322
Mon Nov 21 18:57:09 2022	1669075029	179	57843	58022	4301
Mon Nov 21 18:58:17 2022	1669075097	53	58152	58205	1256
Mon Nov 21 18:57:09 2022	1669075029	383	57875	58258	21286
Mon Nov 21 18:57:09 2022	1669075029	204	58172	58376	6736
Mon Nov 21 18:57:58 2022	1669075078	0	58989	58989	1265
Mon Nov 21 18:57:59 2022	1669075079	0	58999	58999	788
Mon Nov 21 18:57:09 2022	1669075029	74	59673	59747	11941
Mon Nov 21 18:57:09 2022	1669075029	68	59681	59749	8832
Mon Nov 21 18:57:09 2022	1669075029	204	59891	60095	755
Mon Nov 21 18:58:28 2022	1669075108	0	60831	60831	1217
Mon Nov 21 18:57:09 2022	1669075029	384	60709	61093	9397
Mon Nov 21 18:57:09 2022	1669075029	204	61030	61234	21863
Mon Nov 21 18:57:09 2022	1669075029	86	61264	61350	15142
Mon Nov 21 18:58:10 2022	1669075090	0	61351	61351	2020
Mon Nov 21 18:57:58 2022	1669075078	0	63030	63030	2112
Mon Nov 21 18:57:23 2022	1669075043	0	64445	64445	10058
Mon Nov 21 18:57:27 2022	1669075047	0	64593	64593	5003
Mon Nov 21 18:57:55 2022	1669075075	0	64830	64830	1533
Mon Nov 21 18:57:09 2022	1669075029	166	64785	64952	4983
Mon Nov 21 18:58:00 2022	1669075080	0	65474	65474	2611
Mon Nov 21 18:57:09 2022	1669075029	381	65883	66264	530
Mon Nov 21 18:58:13 2022	1669075093	0	66621	66621	796
Mon Nov 21 18:57:18 2022	1669075038	0	66673	66673	3092
Mon Nov 21 18:57:44 2022	1669075064	0	67708	67708	552
Mon Nov 21 18:57:09 2022	1669075029	79	67984	68063	12266
Mon Nov 21 18:57:09 2022	1669075029	77	68009	68086	15049
Mon Nov 21 18:57:09 2022	1669075029	176	68782	68958	19162
Mon Nov 21 18:57:46 2022	1669075066	0	69008	69008	383
Mon Nov 21 18:57:09 2022	1669075029	381	70609	70990	19000
Mon Nov 21 18:57:09 2022	1669075029	74	73637	73711	8992
Mon Nov 21 18:57:09 2022	1669075029	185	73813	73997	14732
Mon Nov 21 18:57:09 2022	1669075029	179	75173	75352	14674
Mon Nov 21 18:57:09 2022	1669075029	79	75360	75439	10221
Mon Nov 21 18:57:09 2022	1669075029	294	75566	75860	14159
Mon Nov 21 18:57:09 2022	1669075029	77	77944	78021	6412
Mon Nov 21 18:57:09 2022	1669075029	381	80057	80438	14273
Mon Nov 21 18:57:09 2022	1669075029	66	87336	87402	24575
Mon Nov 21 18:58:27 2022	1669075107	0	88567	88567	484
Mon Nov 21 18:58:12 2022	1669075092	0	89415	89415	1179
Mon Nov 21 18:57:09 2022	1669075029	173	94038	94211	9633
Mon Nov 21 18:58:15 2022	1669075095	0	97089	97089	611
Mon Nov 21 18:57:09 2022	1669075029	386	104850	105236	5140
Mon Nov 21 18:57:09 2022	1669075029	179	111804	111983	4314
Mon Nov 21 18:57:09 2022	1669075029	381	115242	115623	1846
Mon Nov 21 18:57:09 2022	1669075029	62	118327	118388	9319
Mon Nov 21 18:57:09 2022	1669075029	66	122870	122935	14156
Mon Nov 21 18:57:09 2022	1669075029	182	126208	126390	15235
